"","ID","age_class","Education","Marital_Status","income_class","Country","LightFoodProds","MeatWinePur","WinePur","PurWithChild","GoldProds","Complain","Recency","Dt_Customer","AcceptedCmp3","AcceptedCmp4","AcceptedCmp5","AcceptedCmp1","AcceptedCmp2","Response"
"589",7627,"Gen-X","Master","Married","Middle","SP",3.13760982470619,1.65572968799783,-0.0951484901323718,-0.578977590393299,-1.21941988745492,0,25,"12/12/12",0,0,1,1,0,1
"590",1351,"Boomers","Master","Together","Middle","SP",-1.04968153164738,1.01511780382522,2.5084903370932,0.712434327367788,-1.21912338734183,0,25,"9/20/12",0,0,1,0,0,0
"591",10629,"Gen-X","Master","Married","Middle","GER",-0.262060933432804,-0.890809435875147,-0.419733967195871,0.0935416772298722,-0.0491908316456536,0,25,"9/14/12",0,0,0,0,0,0
"592",10395,"Millennials","HighSchool","Single","Poor","SP",0.120565810749374,-0.989946906689854,-0.59660556851073,0.175006599256761,0.409186794857707,0,25,"8/22/12",0,0,0,0,0,0
"593",6961,"Gen-X","Bachelor","Married","Poor","SP",-0.263756525867184,-0.747419538556306,-1.03481903786193,0.113097179456596,-0.533171911822218,0,26,"5/22/14",0,0,0,0,0,0
"594",10196,"Gen-X","Bachelor","Married","Middle","US",1.99664856204299,-0.841461907952562,0.506853318152663,0.728461757995656,-1.20747488895803,0,26,"3/12/14",0,0,0,0,0,0
"595",6182,"Millennials","Bachelor","Together","Poor","US",-0.324552546805074,-0.461158343927867,-0.629446509031185,-0.244482461821094,-0.511345802165627,0,26,"2/10/14",0,0,0,0,0,0
"596",10432,"Gen-X","Bachelor","Divorced","Poor","CA",-0.378551744775489,-0.849776511218234,-0.720827150900139,-0.610996952883674,-0.443226662261392,0,26,"1/30/14",0,0,0,0,0,0
"597",1542,"Gen-X","Bachelor","Single","Middle","US",-0.364896914106983,0.602694805285285,0.148020805852242,2.69024905787772,-1.14977622905711,0,26,"12/30/13",0,0,0,0,0,0
"598",4220,"Gen-X","PhD","Married","Middle","CA",-0.66924977519068,0.267927664017694,-0.886980187267332,-0.59719345566164,-0.639164126847247,0,26,"11/2/13",0,0,0,0,0,0
"599",4141,"Gen-X","Bachelor","Together","Middle","US",0.614077572665958,-0.714593619444904,1.30856933806509,-1.21133647841843,-0.282976954782307,0,26,"8/21/13",0,0,0,0,0,0
"600",1940,"Millennials","Bachelor","Married","Poor","AUS",-0.421071361773276,-0.860366858505683,-0.856479601875416,-0.623037534147587,-0.253734181276707,0,26,"7/12/13",0,0,0,0,0,0
"601",1506,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.0742802809824729,-0.0296882327982893,-0.873262003158254,1.28329083471302,-0.382733949327923,0,26,"6/28/13",0,0,0,0,0,1
"602",6347,"Millennials","HighSchool","Single","Poor","SP",-0.280069876438323,-0.893363864073018,-0.774030736810366,-0.601321332943722,-0.284893730245354,0,26,"6/27/13",0,0,0,0,0,0
"603",1361,"Gen-X","Master","Married","Middle","SP",0.354317949694743,0.729081329795911,0.755632004707106,-1.18856768352421,-0.38667328812401,0,26,"6/4/13",0,1,1,0,0,1
"604",9422,"Millennials","Bachelor","Married","Lower-Middle","AUS",-0.184428501309322,0.269191974810299,-0.940528044438602,-0.159124843963282,-0.571733861482435,0,26,"5/31/13",0,0,0,0,0,0
"605",1081,"Boomers","PhD","Married","Middle","SA",-0.452201794299015,1.39603335196506,0.266032469728366,4.47515984266272,0.243729519874001,0,26,"3/27/13",0,0,0,0,0,0
"606",7458,"Boomers","Master","Together","Lower-Middle","AUS",-0.257356540354667,-0.897217408809289,-0.571326166320543,0.435583759739946,-0.115566504518713,0,26,"3/6/13",0,0,0,0,0,0
"607",1012,"Boomers","Bachelor","Single","Middle","AUS",-0.696564940166641,-0.741523233005156,1.36025565273944,0.402022953193669,2.31103706066757,0,26,"2/18/13",0,0,0,0,0,0
"608",5453,"Boomers","Master","Married","Middle","SA",3.07702894829663,1.25193765034229,0.436249705077056,-0.436422291376317,0.0576360141175583,0,26,"9/26/12",0,0,0,1,0,0
"609",6818,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.277180902129649,-0.365847786800567,-0.312350594365558,0.86870221603728,1.59436296084221,0,26,"9/12/12",0,0,0,0,0,0
"610",7807,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.277180902129649,-0.365847786800567,-0.312350594365558,0.86870221603728,1.59436296084221,0,26,"9/12/12",0,0,0,0,0,0
"611",7532,"Millennials","Bachelor","Married","Lower-Middle","GER",-0.468456663603192,-0.875469787188095,-0.144437967010798,0.0491819100672293,-0.181514182022309,0,26,"8/30/12",0,0,0,0,0,0
"612",8346,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.282323039958285,-1.38544042299796,0.0621488307925416,-0.268487117360519,1.24175180956982,0,26,"8/19/12",1,0,0,0,0,1
"613",5564,"Gen-X","Bachelor","Together","Middle","AUS",1.16904571452672,0.462739656971183,0.0930667390744198,0.235795984906173,0.857221710217167,0,26,"8/9/12",0,0,0,0,0,0
"614",3267,"Gen-X","Master","Together","Middle","CA",-0.979501642756687,-0.796120038502587,1.59098276999549,-0.11253391381074,0.226040696811478,0,27,"6/25/14",0,1,0,0,0,0
"615",3091,"Millennials","Master","Together","Middle","SA",1.24251772853179,0.00467524626641579,0.0899381913001005,-0.159094927326982,0.437404937215414,0,27,"5/2/14",0,0,0,0,0,0
"616",762,"Millennials","Master","Together","Middle","SP",1.24251772853179,0.00467524626641579,0.0899381913001005,-0.159094927326982,0.437404937215414,0,27,"5/2/14",0,0,0,0,0,0
"617",8029,"Millennials","Master","Single","Middle","US",-1.23951400467544,1.8256724757687,1.00495820076675,-1.24031932703901,-1.02432104227545,0,27,"4/29/14",0,1,1,1,0,1
"618",4376,"Boomers","Master","Single","Lower-Middle","SP",-0.376789700430349,-0.802505773093027,-0.589994053910339,-1.28606826576718,0.304460231270651,0,27,"2/15/14",1,0,0,0,0,1
"619",10981,"Millennials","Bachelor","Married","Middle","SA",2.55325149139783,0.535960368108348,-0.115373098501164,-0.714118770612215,-1.20401137685072,0,27,"2/2/14",0,0,0,0,0,0
"620",486,"Millennials","Bachelor","Married","Middle","CA",2.55325149139783,0.535960368108348,-0.115373098501164,-0.714118770612215,-1.20401137685072,0,27,"2/2/14",0,0,0,0,0,0
"621",1158,"Gen-X","Bachelor","Divorced","Lower-Middle","SP",-0.573977991811427,-0.853929895157217,-0.229674250887939,-0.68514313638546,-0.109255351339374,0,27,"1/5/14",0,0,0,0,0,0
"622",9119,"Boomers","Bachelor","Together","Middle","US",-0.238389398353494,0.755347728334417,-0.451065087896399,-0.0547804407268924,-0.283850629552429,0,27,"12/5/13",0,0,0,0,0,0
"623",6694,"Gen-X","Bachelor","Married","Middle","SP",0.22224603259312,-0.0416013992519525,1.38341522511068,-0.386778076697421,0.471837854158639,0,27,"11/25/13",0,0,0,0,0,0
"624",10573,"Boomers","Bachelor","Divorced","Middle","IND",0.19069961184621,0.506019571838044,-0.318021578835983,-0.899351155507506,0.335829242893833,0,27,"11/18/13",1,0,0,0,0,0
"625",10140,"Millennials","PhD","Together","Middle","IND",-2.11943133168191,1.97596742615547,1.47667612667895,-1.23226766625661,-0.722094284636615,0,27,"9/28/13",0,1,0,0,1,0
"626",2286,"Boomers","Bachelor","Single","Middle","CA",-0.468646998015565,-0.163649958830728,-0.932990378518801,0.499439877675884,-0.114777135522324,0,27,"9/10/13",0,0,0,0,0,0
"627",8420,"Gen-X","Master","Married","Poor","SP",-0.432568488457367,-0.416314632169716,-0.577260662372871,-0.975532346129282,-0.148965668045613,0,27,"8/3/13",0,0,0,0,0,0
"628",10065,"Gen-X","Master","Married","Poor","SP",-0.432568488457367,-0.416314632169716,-0.577260662372871,-0.975532346129282,-0.148965668045613,0,27,"8/3/13",0,0,0,0,0,0
"629",1029,"Gen-X","PhD","Together","Middle","SP",-0.544898788372622,-0.516275614245629,0.225934922503107,-0.669595006365181,-0.387752788193663,0,27,"8/1/13",0,0,0,0,0,0
"630",4207,"Millennials","PhD","Married","Middle","SP",-0.388441243056201,0.957622287199578,1.72385561135813,-1.09850596625903,-0.604051268242151,0,27,"5/1/13",1,0,1,0,0,0
"631",10277,"Boomers","Bachelor","Single","Lower-Middle","SP",-0.532343673358076,-0.612041943632988,-0.762034867411764,-0.630306609996987,-0.431466474002096,0,27,"2/21/13",0,0,0,0,0,0
"632",4436,"Gen-X","Bachelor","Single","Poor","SP",0.168580353543985,-0.936176714508189,-0.472075538067556,-1.22651270177064,-0.161881677412872,0,27,"2/20/13",0,0,0,0,0,0
"633",2929,"Gen-X","Bachelor","Single","Poor","SP",0.168580353543985,-0.936176714508189,-0.472075538067556,-1.22651270177064,-0.161881677412872,0,27,"2/20/13",0,0,0,0,0,0
"634",6281,"Gen-X","Bachelor","Divorced","Middle","SP",-0.371481793522623,0.248260749879421,0.774602147155454,-0.21427666108748,-0.491562517919741,0,27,"2/14/13",1,0,0,0,0,0
"635",10390,"Boomers","Master","Married","Poor","SP",-0.360822387238045,-0.469057864312907,-0.929488160578072,-0.602573931778607,-0.451395208352924,0,27,"2/10/13",0,0,0,0,0,0
"636",2574,"Gen-X","PhD","Married","Middle","SP",-1.42607124690409,0.621772677327726,1.83263092747779,0.0349445594098284,-0.687584706474093,0,27,"1/31/13",0,1,0,1,1,1
"637",709,"Boomers","Bachelor","Divorced","Middle","SA",-1.09883773088568,0.165147608893085,1.06338837282097,0.13335035195072,0.442694635469909,0,27,"12/9/12",0,0,0,0,0,0
"638",5955,"Boomers","Bachelor","Together","Middle","SP",1.23190977901672,0.407790975236029,-0.159095534978988,-0.938570632562488,3.06449713212129,0,27,"11/17/12",0,0,0,0,0,0
"639",8486,"Gen-X","Master","Together","Lower-Middle","SP",-0.472858527066976,-1.88512443317513,1.45789828357289,0.234196500621496,0.0370748191905079,0,27,"10/1/12",0,0,0,0,0,0
"640",10343,"Millennials","Master","Single","Middle","IND",-0.28048247597332,1.17562918644029,-0.260282631424705,-0.564066264156326,2.84103649224938,0,27,"9/29/12",0,0,0,0,0,0
"641",6652,"Gen-X","Bachelor","Married","Middle","CA",2.15442796673803,1.12844648658984,-0.695803733247035,-0.587601887870695,-0.927802135753823,0,28,"6/9/14",0,0,0,0,0,0
"642",8746,"Millennials","Bachelor","Married","Middle","SP",-1.11123310350448,1.08140297466015,0.87557047894461,-0.0329761048685011,-0.288761065155002,0,28,"4/5/14",0,1,0,1,0,0
"643",4686,"Boomers","PhD","Widow","Middle","SP",0.25050949667974,1.07004873189841,1.56022374865398,-1.30784897660862,-0.433116504542526,0,28,"4/2/14",0,0,1,0,0,0
"644",3551,"Boomers","Master","Together","Middle","SP",-0.46205201370177,0.544183040382233,-1.00532473590366,-0.172243803447467,0.0991536208969317,0,28,"3/29/14",0,0,0,0,0,0
"645",4338,"Millennials","Bachelor","Single","Lower-Middle","SP",-0.595200843120468,0.000713199547730686,-1.08924290333848,-0.619696246800321,-0.391606380850031,0,28,"3/25/14",1,0,0,0,0,0
"646",4444,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.390890360727867,-0.992284461592552,-0.585615136226178,-0.635926129749218,-0.0378292858074314,0,28,"3/24/14",0,0,0,0,0,0
"647",498,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.478297926405458,-0.086836341781178,-0.872771061834302,-0.235833911374669,-0.57899287576757,0,28,"2/2/14",0,0,0,0,0,0
"648",8230,"Millennials","Bachelor","Married","Lower-Middle","SP",-0.38400717706931,-0.738162720499519,-0.618220684091481,-0.624782834235178,-0.40714367538803,0,28,"1/23/14",0,0,0,0,0,0
"649",2826,"Gen-X","Bachelor","Married","Poor","SP",-0.12825433316067,-0.443992068391176,-0.999454088404793,1.19619979168362,-0.774338284885405,0,28,"10/28/13",0,0,0,0,0,0
"650",6222,"Gen-X","Bachelor","Married","Poor","SP",-0.12825433316067,-0.443992068391176,-0.999454088404793,1.19619979168362,-0.774338284885405,0,28,"10/28/13",0,0,0,0,0,0
"651",7352,"Boomers","Bachelor","Married","Middle","CA",-0.331787525926523,1.02485742223853,-0.632196303962225,0.750336080084161,0.129744051259488,0,28,"10/21/13",0,0,0,0,0,0
"652",10928,"Boomers","Bachelor","Together","Middle","SP",-0.286152832884029,-0.859119287407014,0.458232562440271,-0.329040184491153,1.95724078560779,0,28,"9/16/13",0,0,0,0,0,0
"653",10736,"Gen-X","Bachelor","Single","Middle","CA",1.44226213832125,1.56429320132915,-0.736651193204451,0.535991328368126,1.78251389492612,0,28,"9/12/13",0,0,0,0,0,0
"654",10163,"Millennials","PhD","Single","Middle","SP",0.0572087978149291,0.21071897752552,1.37095538294567,-1.12576584115795,-0.285988243496372,0,28,"9/10/13",0,0,0,0,0,1
"655",6168,"Gen-X","Bachelor","Divorced","Lower-Middle","IND",-0.496804367620846,0.352634682073856,-1.43455889462418,0.522823202931869,-0.345070765353947,0,28,"7/15/13",0,0,0,0,0,0
"656",4656,"Millennials","Master","Single","Middle","SA",0.0884269263252069,-0.842523591946946,1.28874431710041,0.99242188233341,0.443081488178779,0,28,"3/30/13",1,0,0,0,0,0
"657",626,"Boomers","Bachelor","Married","Lower-Middle","US",-0.351062755101419,0.0964510747833897,-1.27787022949655,0.127178797933152,-0.721960741984836,0,28,"3/9/13",0,0,0,0,0,0
"658",3870,"Gen-X","Master","Together","Middle","GER",1.46030542088121,-0.54413702815049,1.20830652221323,-0.982787727237737,-0.0330543523477238,0,28,"2/9/13",0,0,0,0,0,0
"659",6299,"Gen-X","PhD","Divorced","Lower-Middle","CA",-0.465528639907109,0.499739343747513,-0.351250974927369,1.57320871460035,3.7114364335849,0,28,"1/2/13",1,0,0,0,0,1
"660",7798,"Gen-X","Master","Together","Lower-Middle","CA",-0.232749080589017,-1.06172720378785,0.519846742016642,0.389758768987033,1.16634643456538,0,28,"12/14/12",0,0,0,0,0,0
"661",9973,"Gen-X","Bachelor","Married","Middle","SP",-0.26657719790909,-0.727087648233097,1.19035505743427,0.763501461508471,-1.07358266245894,0,28,"10/17/12",0,0,0,0,0,0
"662",4299,"Boomers","Bachelor","Together","Middle","SP",0.689459267727829,1.07491588210291,2.04153536558797,2.13138840728169,-0.502796638283578,0,28,"9/21/12",0,0,0,0,0,1
"663",10971,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.690189823732345,-1.07844358200517,-0.103512939481074,1.13474063821051,3.16024044591512,1,28,"9/3/12",1,0,0,0,0,1
"664",9931,"Gen-X","PhD","Married","Poor","SP",0.122329710497912,-1.53474883507448,-0.610593501957425,5.20985783651591,0.437948625999168,0,29,"6/23/14",0,0,0,0,0,0
"665",6679,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.717571708014412,0.223770146786352,-1.16065800378363,-1.32263218787816,-0.522034059818113,0,29,"6/12/14",0,0,0,0,0,0
"666",5961,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.437320073692247,-0.228874458687038,-1.06066760693241,-0.598972938869856,-0.279153127920638,0,29,"6/7/14",0,0,0,0,0,0
"667",6255,"Boomers","Master","Together","Middle","AUS",0.436816290420925,0.0413332747343051,-0.350715222217384,-0.475458903934188,-0.720453719629512,0,29,"6/3/14",0,0,0,0,0,0
"668",8614,"Boomers","Bachelor","Widow","Middle","AUS",0.594554163394463,0.228497831358473,0.233726817663324,-0.403623604076846,-1.36514271484388,0,29,"5/12/14",0,0,0,0,0,0
"669",7828,"Millennials","Master","Together","Middle","SA",2.33448040201242,0.726740688271857,-1.47643654247005,-0.652779523365572,-0.518461420206312,0,29,"4/30/14",0,0,0,0,0,0
"670",1277,"Boomers","Bachelor","Together","Middle","US",-0.139893738639774,0.454391450533463,1.68196873021997,-0.940905923604803,-0.20006731701879,0,29,"4/9/14",0,0,0,1,0,0
"671",3595,"Gen-X","Bachelor","Together","Middle","SP",1.05260505878757,1.01843956855027,1.02467798791767,0.333574789582003,-1.18282294627469,0,29,"2/28/14",0,0,0,0,0,0
"672",5735,"Millennials","Master","Single","Middle","SP",1.99103935027618,1.73546291479409,0.443550244536139,-0.669372771909246,-0.456736283988827,0,29,"2/13/14",0,0,1,0,0,0
"673",5350,"Millennials","Master","Single","Middle","SA",1.99103935027618,1.73546291479409,0.443550244536139,-0.669372771909246,-0.456736283988827,0,29,"2/13/14",0,0,1,0,0,1
"674",4137,"Boomers","Bachelor","Together","Middle","AUS",1.72933574904922,-0.3527625750099,0.271814193864058,-0.934904533140581,-0.358955703668077,0,29,"12/6/13",0,0,0,0,0,0
"675",6357,"Boomers","Master","Divorced","Middle","SA",1.00297302088938,-0.947813021978099,0.575813033262582,0.193081906443334,-0.487994140734335,0,29,"11/17/13",0,0,0,0,0,0
"676",9316,"Boomers","HighSchool","Together","Poor","US",-0.592248726570378,-0.560628460775769,-0.729046185002182,-1.34736005825358,-0.194526434467974,0,29,"11/2/13",0,0,0,0,0,0
"677",3578,"Boomers","Bachelor","Divorced","Lower-Middle","SP",-0.0411714341601354,-0.451023272142263,-0.175399902298994,-0.174029446727481,-0.528653512171568,0,29,"10/20/13",0,0,0,0,0,0
"678",153,"Boomers","Bachelor","Divorced","Poor","SP",-0.667427759983692,-0.134723533155526,-0.907519340385338,-1.34750075165933,-0.225545972175218,0,29,"10/17/13",0,0,0,0,0,0
"679",10524,"Gen-X","Master","Divorced","Lower-Middle","CA",-0.75030068103253,2.21629781719125,-1.39176425213252,1.066605649305,3.33574624276954,0,29,"6/20/13",0,0,0,0,0,0
"680",1518,"Gen-X","Master","Married","Middle","SP",0.65169511004459,-0.883803873963569,1.05472265112742,1.63408823027569,0.597730851567699,0,29,"6/17/13",0,0,0,0,0,0
"681",2036,"Gen-X","PhD","Together","Middle","IND",-0.547117754340341,0.377865099372232,0.262809054570799,0.200573592866285,-0.742639145196212,0,29,"6/11/13",0,0,0,0,0,0
"682",9495,"Millennials","Bachelor","Together","Middle","SP",2.11482255153474,1.56846273565448,-1.11968269736193,-0.450890324004352,-0.53796187451231,0,29,"5/8/13",0,0,0,0,0,0
"683",2631,"Millennials","Bachelor","Together","Middle","SP",2.11482255153474,1.56846273565448,-1.11968269736193,-0.450890324004352,-0.53796187451231,0,29,"5/8/13",0,0,0,0,0,0
"684",6312,"Boomers","Bachelor","Married","Middle","GER",1.66214760178044,-1.11099280554303,1.60653046783362,0.809582643089621,0.231405355058898,0,29,"3/17/13",0,0,0,0,0,0
"685",615,"Boomers","Bachelor","Together","Lower-Middle","SP",0.0320015744647351,-1.3189447763412,-0.185042910738699,-1.30055869397354,1.78024185125633,0,29,"3/11/13",0,0,0,0,0,0
"686",4406,"Gen-X","Bachelor","Together","Middle","CA",1.11707289813407,-0.0620785370846143,1.57856797411453,0.724050195322254,-0.499608131994092,0,29,"1/16/13",0,0,0,0,0,0
"687",10061,"Boomers","Bachelor","Married","Middle","US",-1.16050842603755,-0.954498325353385,2.09313608562117,-0.42934968928427,2.52859791597448,0,29,"1/5/13",0,0,0,0,0,0
"688",10619,"Millennials","Bachelor","Single","Middle","SA",0.971075930048525,1.28676717980476,0.583380318861684,-0.790640623319552,-0.456063988700112,0,29,"12/3/12",0,0,1,0,0,1
"689",4945,"Boomers","Bachelor","Widow","Middle","SP",-1.21363218511571,-0.365667916423473,2.70700683883756,-1.02030690346481,0.965440262449944,0,29,"11/7/12",0,0,0,0,0,0
"690",1777,"Millennials","HighSchool","Married","Poor","SP",-0.233008172395293,-1.14029577546888,-0.461427185591238,-1.32681276568593,-0.0285204160533451,0,29,"9/7/12",0,0,0,0,0,0
"691",4023,"Gen-X","Bachelor","Married","Poor","SP",0.0320887101153504,-0.76198630044951,-0.632049611677414,0.219656256161942,0.140543510024529,0,29,"9/6/12",0,0,0,0,0,1
"692",7922,"Boomers","PhD","Single","Middle","SA",-1.15447422084711,-1.12480833547987,2.86594318673584,-0.527890230298691,0.114442797135292,0,29,"8/12/12",0,1,0,0,0,0
"693",10699,"Millennials","Bachelor","Married","Lower-Middle","SA",-0.465483968140241,-0.925384205280043,-0.281803245295076,-0.299466882944213,-0.357318146479864,0,30,"6/16/14",0,0,0,0,0,0
"694",7516,"Millennials","Bachelor","Married","Lower-Middle","GER",-0.328204052200277,-0.595468690547274,-0.759516065830881,-0.619026293580054,-0.358335871474239,0,30,"5/22/14",0,0,0,0,0,0
"695",3129,"Millennials","Bachelor","Married","Lower-Middle","SP",-0.328204052200277,-0.595468690547274,-0.759516065830881,-0.619026293580054,-0.358335871474239,0,30,"5/22/14",0,0,0,0,0,0
"696",5121,"Gen-X","Bachelor","Single","Middle","CA",-1.28260808726471,0.149867101031087,0.386208142172863,-0.180879544473754,2.83473798254852,0,30,"3/21/14",1,0,0,0,0,0
"697",2186,"Gen-X","Master","Together","Middle","SP",1.50059819250153,1.96526918558688,-0.393962757258112,-0.425975225042212,2.47710101723788,0,30,"3/10/14",0,1,1,1,0,1
"698",10548,"Gen-Z","Bachelor","Single","Middle","GER",1.138974830437,1.66223907184897,-0.122451531140979,-0.551124685643269,-0.676026672916043,0,30,"3/9/14",0,0,0,0,0,0
"699",6384,"Gen-X","Bachelor","Divorced","Middle","US",-1.47446163816458,-0.231987267801027,1.31909626441657,0.013093397601381,3.45337633340046,0,30,"2/11/14",1,0,0,0,0,0
"700",2625,"Boomers","Master","Single","Lower-Middle","SA",0.190375166911554,0.194296651008748,-0.452604362215859,-0.0819793030560895,-0.181617110672208,0,30,"11/17/13",0,0,0,0,0,0
"701",1676,"Gen-X","Bachelor","Married","Lower-Middle","SP",-0.691870318221038,0.148836302543427,0.0519052038494959,0.492998717848795,-0.559442959386795,0,30,"10/30/13",0,0,0,0,0,0
"702",5534,"Gen-X","Master","Married","Lower-Middle","SP",-0.834815734344019,-0.443848911555563,-0.525649755578704,-0.239291825877358,1.0649209174907,0,30,"10/20/13",1,0,0,0,0,0
"703",6859,"Millennials","Bachelor","Single","Poor","SP",-0.165165938776051,-1.38182042871109,-0.0639968388393776,-0.302523639758219,-0.202126611843524,0,30,"10/8/13",0,0,0,0,0,0
"704",271,"Gen-X","Bachelor","Widow","Lower-Middle","CA",-0.537352137697878,0.515010002353916,-0.745314288481973,1.72770148507641,0.233741753463901,0,30,"10/2/13",1,0,0,0,0,0
"705",7699,"Gen-X","Bachelor","Widow","Lower-Middle","CA",-0.537352137697878,0.515010002353916,-0.745314288481973,1.72770148507641,0.233741753463901,0,30,"10/2/13",1,0,0,0,0,0
"706",7832,"Boomers","Master","Married","Middle","SP",-0.0866836422128115,0.65789221114856,1.5722533428756,-0.346681382946786,-0.300430121113835,0,30,"8/28/13",1,0,1,1,0,1
"707",938,"Millennials","Bachelor","Married","Lower-Middle","SP",-0.411765227162179,-0.611194951087014,-0.878145971843809,0.487188940707146,0.0340906276383807,0,30,"7/30/13",1,0,0,0,0,0
"708",7873,"Gen-X","PhD","Together","Middle","CA",0.0150009535798406,0.0892108908869217,-0.088391883930102,1.28605042840952,-1.01104830693474,0,30,"7/6/13",0,0,0,0,0,0
"709",9967,"Gen-X","Bachelor","Divorced","Middle","US",0.0372009984519322,-0.299977097750287,0.385345426537263,2.71061182904507,0.143506940803931,0,30,"5/30/13",0,0,0,0,0,0
"710",1087,"Gen-X","Master","Together","Poor","SP",0.167362988758485,-1.27322468464216,-0.46036531775321,0.15706392718678,0.705763678792907,0,30,"5/22/13",0,0,0,0,0,1
"711",8314,"Millennials","Bachelor","Married","Middle","SP",2.52459744007402,0.820308047714103,-0.113616526069718,-0.578312671456716,0.254276368432351,0,30,"4/5/13",0,0,1,0,0,0
"712",3762,"Millennials","PhD","Single","Middle","SA",0.616969166281755,1.36514928582856,-0.413744429489098,-0.791787862545945,-0.427223004263711,0,30,"4/2/13",0,0,0,1,0,1
"713",10383,"Gen-X","Bachelor","Divorced","Middle","AUS",1.65190198700864,0.538716414680381,0.272135047393894,-0.716347175059475,-0.72566607246649,0,30,"4/2/13",0,0,0,0,0,1
"714",6798,"Gen-X","Bachelor","Single","Lower-Middle","SA",-0.114308658546326,0.0923605547921595,0.400604212777765,3.05122179589314,-0.243829385190579,0,30,"3/20/13",0,0,0,0,0,1
"715",4168,"Gen-X","Bachelor","Single","Lower-Middle","SP",-0.114308658546326,0.0923605547921595,0.400604212777765,3.05122179589314,-0.243829385190579,0,30,"3/20/13",0,0,0,0,0,1
"716",6690,"Gen-X","Master","Married","Lower-Middle","SA",-0.282012018403858,-0.339641955562487,-0.693838483915367,1.22314690932126,-0.147422475199151,0,30,"3/14/13",0,0,0,0,0,0
"717",10602,"Millennials","Bachelor","Married","Lower-Middle","IND",-0.227479902616656,-0.98299791316306,-0.377973543939971,-0.251150593672695,0.212788803643193,0,30,"2/14/13",0,0,0,0,0,0
"718",3220,"Millennials","Bachelor","Married","Lower-Middle","GER",-0.227479902616656,-0.98299791316306,-0.377973543939971,-0.251150593672695,0.212788803643193,0,30,"2/14/13",0,0,0,0,0,0
"719",5424,"Millennials","Bachelor","Married","Lower-Middle","SA",-0.227479902616656,-0.98299791316306,-0.377973543939971,-0.251150593672695,0.212788803643193,0,30,"2/14/13",0,0,0,0,0,0
"720",7488,"Gen-X","Master","Single","Middle","SP",0.890868647196848,0.528860413827015,0.748351109170722,0.460105918923087,-1.26820292914881,0,30,"1/22/13",0,0,0,0,0,0
"721",5289,"Gen-X","Master","Single","Lower-Middle","AUS",-0.288812504157016,0.293653919066726,-1.57229640807593,0.555535031984369,-0.060084099931039,0,30,"11/9/12",0,0,0,0,0,0
"722",347,"Gen-X","Bachelor","Divorced","Lower-Middle","CA",-0.166043219202608,-1.33352113631993,0.862939885443596,0.408992512649215,0.160136917473313,0,30,"9/8/12",0,0,0,0,0,0
"723",5236,"Millennials","Bachelor","Together","Middle","SP",2.2613883931947,-1.13976163892927,1.72060606689992,-0.457350786100871,1.35914680990344,0,30,"8/25/12",0,1,1,1,0,0
"724",9478,"Millennials","Bachelor","Single","Middle","SP",0.481839043504329,0.314496055302733,-0.68202536981445,0.0475184586854395,0.155061528981306,0,30,"8/14/12",0,0,0,0,0,0
"725",477,"Millennials","Bachelor","Married","Middle","SP",-0.707923596978525,2.81311701989084,0.676690952770524,-0.763889735868082,0.521203086157462,0,31,"6/17/14",1,0,1,1,1,1
"726",7411,"Gen-X","PhD","Married","Lower-Middle","SA",-0.331126293461648,-0.212478800313526,-1.09785705339903,0.484806705068399,-0.677522201396808,0,31,"6/5/14",0,0,0,0,0,0
"727",3107,"Gen-X","Bachelor","Together","Middle","AUS",-0.086933106377353,0.229104430237445,-0.3389522162937,-0.513817810046202,-0.293304629351131,0,31,"5/2/14",0,0,0,0,0,0
"728",7437,"Millennials","Bachelor","Single","Poor","AUS",-0.547272442766065,0.206138789489486,-1.05921397998922,-0.601363276722579,-0.670099306471139,0,31,"4/28/14",0,0,0,0,0,0
"729",255,"Boomers","Bachelor","Divorced","Poor","SP",-0.337711014069823,-0.21655271579337,-1.09206368009972,0.481716932017429,-0.658755148006998,1,31,"3/30/14",0,0,0,0,0,0
"730",3790,"Boomers","Bachelor","Together","Lower-Middle","SA",-0.172406256651706,-0.217722977150531,-1.41644486726173,0.851527257129374,-0.780330699549733,0,31,"1/23/14",0,0,0,0,0,0
"731",749,"Millennials","Bachelor","Together","Lower-Middle","SP",-0.489408277850208,-0.38203957943201,-0.583121220958463,-0.229783590872572,0.0535080597601163,0,31,"11/19/13",1,0,0,0,0,1
"732",1503,"Gen-X","PhD","Together","Upper-Middle","SP",-0.513336095130339,0.779960024437579,-1.89270150839845,-0.238173483344246,-0.773557251968072,0,31,"6/3/13",0,0,0,0,0,0
"733",8650,"Gen-X","Bachelor","Widow","Middle","SP",-0.208954515661799,0.0448479734841018,-1.34481114028397,0.1450902788042,-0.628119505991574,0,31,"3/18/13",0,0,0,0,0,0
